paper_id,author
1114556,P Dayan
1114556,S Singh
1124012,S Singh
1124012,M Littman
1124012,C Ari
81350,A McCallum
1116529,L Meeden
1116011,R Sutton
118558,S Choi
118558,D Yeung
1130600,B Krose
1130600,J VanDam
628815,G Schram
628815,L Karsten
628815,B Krose
628815,F Groen
1130882,J Vidal
1130882,E Durfee
1118602,E DeJong
686077,M Stensmo
686077,T Sejnowski
686077,M Stensmo
686077,T Sejnowski
1115860,S Russell
1114629,M Harmon
1114629,L Baird
365294,D Precup
365294,R Sutton
1121739,S Kumar
1131503,M Martin
1131503,U Cortes
1120367,P Marbach
1120367,O Mihatsch
1120367,M Schulte
1120367,J Tsitsiklis
1135758,C Rasmussen
96845,J Rosca
96845,D Ballard
62347,Y Matsuoka
62347,R Brooks
442004,J Karlsson
442004,P Dana
442004,H Ballard
95594,S Singh
114,A Barto
114,S Bradtke
114,S Singh
6169,D Touretzky
6169,M Mozer
6169,M Hasselmo
6169,R Crites
6169,A Barto
1153639,S Mahadevan
1153639,L Kaelbling
1120444,J Santamara
1120444,A Ram
6217,R Sutton
6217,S Whitehead
1152916,S Mahadevan
1152916,L Kaelbling
1140373,J Schalkwyk
1113614,N Griffith
1113614,M Lynch
1116088,M Supervisor
1116088,N Griffith
235071,J Pollack
235071,A Blair
235071,M Samuels
28349,C Isbell
28349,T Poggio
28349,C Searle
188471,B Krose
188471,J VanDam
195361,R Sutton
195361,S Singh
1132684,M Trick
1132684,S Zin
178954,R Parr
6215,R Sutton
1127430,J Frank
1114331,D Whitley
1114331,S Rana
1114331,R Heckendorn
28445,A Ram
28445,R Arkin
28445,G Boone
28445,M Pearce
14062,K DeJong
14062,W Spears
574462,J Ribeiro
574462,C Filho
574462,P Treleaven
640617,K Mathias
640617,L Darrell
640617,C Whitley
640617,T Kusuma
98693,W Spears
98693,V Anand
1133049,D Herrera
1133049,M Lozano
1133049,J Verdegay
1130694,N Schraudolph
1130694,J Grefenstette
1119557,M Boshernitsan
1137467,H Fang
78511,L Ingber
28415,D Moriarty
28415,R Miikkulainen
17811,H Vafaie
17811,K DeJong
8873,M Potter
248431,B Miller
248431,D Goldberg
575399,M Mitchell
575399,S Forrest
593091,E CantuPaz
210872,P Angeline
210872,G Saunders
210872,J Pollack
273152,P Angeline
273152,J Pollack
97645,E Anderson
97645,M Ferris
119114,D Whitley
119114,J Beveridge
119114,C GuerraSalcedo
119114,C Graves
574715,J Grefenstette
574715,K DeJong
574715,W Spears
1107136,H Vafaie
1107136,I Imam
1109017,R Azinhal
1110546,J Lahtinen
1110546,P Myllymaki
1110546,T Silander
1110546,H Tirri
1153065,S Louis
1153065,G McGraw
1153065,R Wyckoff
682815,W Hart
682815,T Kammeyer
682815,R Belew
1123756,L Portinale
55704,B Freisleben
55704,P Merz
1131550,R Calabretta
1131550,R Galbiati
1131550,S Nolfi
1131550,D Parisi
1115682,H Maini
1115682,K Mehrotra
1115682,C Mohan
1115682,S Ranka
1125597,S Stepniewski
1125597,A Keane
1137455,C Palmer
1137455,A Kershenbaum
1137455,P Box
573978,T HansPaul
1102829,M Pearce
1102829,R Arkin
1102829,A Ram
387795,A Murray
387795,S Louis
1137459,R Reynolds
576691,T Back
12576,J Grefenstette
12576,C Loggia
12576,R Alan
12576,C Schultz
18582,U Rost
18582,P Oechtering
1688,K DeJong
1688,W Spears
33904,A Juels
33904,M Wattenberg
45599,D Law
45599,R Miikkulainen
48764,F Gomez
48764,R Miikkulainen
56115,A Schultz
56115,J Grefenstette
8865,S Forrest
8865,B Javornik
8865,R Smith
8865,A Perelson
84021,K DeJong
84021,W Spears
97390,W Spears
97390,K DeJong
102061,S Arora
102061,Y Rabani
102061,U Vazirani
104869,L Kuvayev
104869,C Giles
104869,J Philbin
104869,H Cejtin
82920,T Back
82920,F Hoffmeister
82920,H Schwefel
110041,K DeJong
110041,J Sarma
36145,D Touretzky
36145,M Mozer
36145,M Hasselmo
36145,D Opitz
36145,J Shavlik
127033,A Schultz
40,M Hideyuki
148341,R Heckendorn
148341,D Whitley
148341,S Rana
66556,L Altenberg
134199,K DeJong
134199,W Spears
134199,D Gordon
164885,W Spears
164885,K DeJong
198443,K Balakrishnan
198443,V Honavar
220420,P Merz
220420,B Freisleben
1153846,P Merz
1153846,B Freisleben
221959,D Moriarty
221959,R Miikkulainen
231249,D Yuret
231249,M Maza
35061,R Belew
35061,J McInerney
35061,N Schraudolph
248425,T Blickle
248425,L Thiele
503883,A Eiben
503883,Z Rau
576725,B Carter
574264,D Costa
33895,H Fang
33895,P Ross
33895,D Corne
509315,Y Rabani
509315,Y Rabinovich
509315,A Sinclair
396884,K Mock
396884,V Rao
148173,P Cohen
148173,M Atkin
148173,E Hansen
574009,W Banzhaf
575292,M Mandischer
98698,W Spears
98698,D Gordon
593201,B Zhang
593201,H Muhlenbein
94639,W Langdon
56112,A Schultz
56112,C Loggia
56112,R John
56112,J Grefenstette
593942,W Langdon
593942,R Poli
66564,R Poli
66564,W Langdon
579008,T Blickle
579008,L Thiele
423816,J Yackel
423816,R Meyer
423816,I Christou
561238,S Chen
561238,S Smith
561238,S Chen
561238,S Smith
289781,K Rasheed
289781,H Hirsh
289781,A Gelsey
608190,H Juille
608191,H Juille
608326,H Juille
608326,J Pollack
594543,C Janikow
654326,J Kok
654326,E Marchiori
654326,M Marchiori
654326,C Rossi
654339,J Kok
654339,E Marchiori
654339,M Marchiori
654339,C Rossi
573965,T Back
573965,F Hoffmeister
1104418,C Thornton
1104999,A Schultz
1104999,J Grefenstette
243483,S Luke
243483,L Spector
243483,T Hamalainen
243483,J Saarinen
243483,P Ojala
243483,K Kaski
1125492,D Edwards
1125492,A Keane
206371,K Sugihara
206371,J Smith
56119,A Schultz
1106294,L Li
1106294,S Louis
1106294,J Brune
1106707,J Neil
1106707,K Korb
1107799,G DeSilva
1107799,G Mary
1107799,L Maher
1107799,A Gmez
1107799,D Garza
1108166,F Dellaert
1108166,R Beer
647315,W Spears
574710,J Grefenstette
141347,W Spears
416455,A Schultz
416455,J Grefenstette
416455,W Adams
1109697,C Thornton
197054,D Moriarty
197054,R Miikkulainen
1111254,C Thornton
1152676,M Gordin
1152676,S Sen
1152676,N Puppala
1113302,C Thornton
263498,F Dellaert
263498,J Vandewalle
263498,F Dellaert
263498,J Vandewalle
1817,J Bala
1817,J Huang
1817,H Vafaie
1817,K DeJong
1817,H Wechsler
553132,L Steinberg
553132,J Storrs
553132,H Brian
553132,D Davison
1113942,M Maza
1113942,D Yuret
1133196,W Hart
1133196,P Scott
1133196,B Richard
1133196,K Belew
1133196,S Kohn
132806,B Fullmer
132806,R Miikkulainen
634938,A Corcoran
634938,J Hale
1130846,A Corcoran
1130846,R Wainwright
1117020,M Musial
1117020,T Scheffer
1128204,S Stoppler
1128204,C Bierwirth
576973,D Mattfeld
576973,H Kopfer
576973,C Bierwirth
1125562,L Su
1125562,W Buntine
1125562,R Newton
1121398,K Wiese
1121398,S Goodwin
1124406,K Wiese
1124406,S Goodwin
82098,V Kvasnicka
82098,M Pelikan
82098,J Pospichal
1133059,M Schwehm
1133059,A Ost
1120203,M Jamashidi
1120203,C Nguyen
1120203,R Lumia
1120203,J Yuh
1120203,N Alm
1120203,E Vinkhuyzen
1128995,W Langdon
1129014,W Langdon
1129014,R Poli
1121702,S Louis
1121702,G Rawlins
1121702,L Pagliarini
1121702,H Lund
1121702,O Miglino
1121702,D Parisi
1128227,P Merz
1128227,B Freisleben
646836,C VanKemenade
646836,J Kok
646836,A Eiben
801170,K Rasheed
801170,H Hirsh
70970,H Juille
70970,H Vafaie
70970,K DeJong
119712,J Yang
119712,V Honavar
1128476,B Borghetti
1128476,E Williams
1128476,E Santos
289779,K Rasheed
289779,A Gelsey
578652,T Haynes
1128948,C Harris
1128948,B Buxton
128540,S Louis
128540,A Murray
1117564,S Scott
1117564,A Samal
1117564,T Bills
1118947,W Davis
1118947,B Joe
1118947,E Baker
1118947,M Seltzer
605454,P Darwen
605454,X Yao
1129570,P Darwen
1129570,X Yao
694759,W Ng
694759,S Choi
694759,C Ravishankar
1114442,P Bonissone
1129367,M Mitchell
1129367,J Crutchfield
1129367,R Das
103515,M Mitchell
103515,S Forrest
103515,J Holland
594387,T Blickle
1131752,J Kok
1131752,P Floreen
1135162,F Seredynski
1139785,R Craighurst
1139785,W Martin
1135342,H Voigt
1136814,K Park
787016,F Hoffmeister
787016,T Back
1138968,P Kohn
1152358,W Spears
1114502,J Bala
1114502,K DeJong
1114502,J Huang
1114502,H Vafaie
1114502,H Wechsler
576795,D Costa
576795,A Hertz
576795,O Dubuis
1130847,A Corcoran
1130847,D Schoenefeld
287787,A Corcoran
287787,R Wainwright
83725,D Gordon
83725,J Grefenstette
1153896,W Langdon
1123227,D Opitz
1123227,J Shavlik
1128201,P Coll
1128201,G Duran
1128201,P Moscato
427606,E Boers
427606,H Kuiper
31970,D Yuret
1125343,K Markus
1125343,P Intelligenz
787139,S Khuri
787139,W Spears
787139,W Spears
787139,H Lund
787139,O Miglino
574765,W Hart
574765,R Belew
574765,R Belew
574765,L Booker
1152508,D Gacs
1152508,M Peneido
1108209,N Garg
1108209,I Madhavan
1050679,R Sa
1050679,M Nr
1050679,P Dr
1050679,E Konrad
1050679,P Dr
1050679,D Rumelhart
1132652,A Nisbet
1127437,K Mock
56709,M Dorigo
1114398,T Andersen
1114398,T Martinez
62329,F Mailing
62329,M Condensee
62329,A Parallelisme
62329,I Collins
107449,K Mathias
107449,L Darrell
85352,H Muhlenbein
254923,S Sen
254923,S Leslie
254923,U Knight
289780,K Rasheed
289780,H Hirsh
263069,D Whitley
263069,K Mathias
263069,L Pyeatt
1103985,S Scott
1103985,A Samal
1103985,S Seth
1105221,A Schultz
1105221,J Grefenstette
1105221,K DeJong
5966,P Turney
5966,M Tommiska
5966,J Vuori
444240,L Knight
444240,S Sen
1128208,C Bierwirth
1128208,H Kopfer
1128208,D Mattfeld
1128208,I Rixen
1116994,S Johnson
1116994,G Parker
1116994,I Cyliax
1116994,D Braun
1128844,V Matellan
1128844,J Molina
1128844,J Sanz
1128844,C Fernandez
1130430,Y Kim
1130430,C Eick
1130429,C Eick
1130429,Y Kim
1130429,N Secomandi
593155,F Gruau
593155,K Quatramaran
575402,M Mitchell
575402,J Holland
575402,S Forrest
575402,J Cowan
575402,G Tesauro
1136339,J Smith
1152341,M Mitchell
1152341,F Cecconi
1152341,F Menczer
1152341,R Belew
12558,L Tesfatsion
66805,E Baum
66805,D Boneh
66805,C Garrett
66805,S Nolfi
66805,D Parisi
48781,I Christou
48781,R Meyer
1107701,M Maher
1107701,J Poon
129042,L Purvis
129042,S Athalye
141342,N Schraudolph
141342,R Belew
141972,J Lu
141972,K Fujimura
141972,K Fujimura
177998,F Menczer
177998,R Belew
177998,F Menczer
177998,R Belew
568857,D Cliff
568857,I Harvey
568857,P Husbands
210871,P Angeline
210871,J Pollack
240791,S Nolfi
240791,D Parisi
246618,A Wu
246618,R Lindsay
395075,M Potter
395075,K DeJong
575077,K Kinnear
38205,P Angeline
38205,J Pollack
148170,M Atkin
148170,P Cohen
286513,H Lund
307015,T Back
513189,T Back
513189,F Hoffmeister
575331,M Mayer
575331,F Ercal
575331,O UnaMay
575331,F Oppacher
46079,D Beasley
46079,D Bull
46079,R Martin
116552,A Wu
116552,R Lindsay
593209,R Poli
663984,J Schopf
593210,R Poli
262178,C Pujol
262178,R Poli
577227,G Unter
577227,S Nolfi
577227,H Hautop
577227,L Parisi
577309,E Ozcan
577309,C Mohan
582500,H Hirsh
68463,N Lavrac
68463,D Gamberger
68463,P Turney
1103265,M Torrance
574396,M Dorigo
574396,J Sawicki
574396,R Torres
1104447,J Kennedy
1104447,W Spears
69296,K Sugihara
1113742,R Lindsay
1113742,A Wu
1113831,N Matos
1113831,C Sierra
1113831,N Jennings
634904,A Corcoran
634904,R Wainwright
415693,A Corcoran
415693,S Sen
582461,G Weiss
582461,H Hirsh
1128198,D SchlierkampVoosen
1128198,H Muhlenbein
1132560,A Armstrong
1132560,E Durfee
1132560,H Hautop
1132560,L Lund
1132560,O Pagliarini
308532,M Colombetti
308532,M Dorigo
308532,M Dorigo
1131556,R Calabretta
1131556,S Nolfi
1131556,D Parisi
1129785,R Watson
1129785,G Hornby
1129785,J Pollack
259701,D Whitley
259701,N Yoo
286500,N Jakobi
1128453,K Rasheed
1128315,T Haynes
1128316,T Haynes
647408,P Darwen
647408,X Yao
1132923,T Stanley
1132923,T Mudge
1127817,D Eby
1127817,R Averill
1127817,B Gelfand
1127817,W Punch
1127817,O Mathews
1127817,E Goodman
1127817,I dV
262121,P Bonissone
262121,P Khedkar
262121,Y Chen
601462,R Das
601462,J Crutchfield
601462,M Mitchell
601462,J Hanson
1129369,E VanNimwegen
1129369,J Crutchfield
1129369,M Mitchell
1131734,S Haring
1131734,J Kok
1131734,M VanWezel
1131743,B Haring
1131743,J Kok
1137453,P Field
1137456,T White
1115886,T Unemi
1115886,M Nagayoshi
1115886,N Hirayama
1115886,T Nade
1115886,K Yano
1115886,Y Masujima
1119131,A Colorni
1119131,M Dorigo
1119131,V Maniezzo
650937,S Nolfi
650937,O Miglino
650937,D Parisi
1153853,T Haynes
220411,M GorgesSchleuter
33907,T Bessire
578669,O UnaMay
578669,F Oppacher
17477,S Luke
17477,C Hohn
17477,J Farris
17477,G Jackson
17477,J Hendler
578646,T Haynes
578646,D Schoenefeld
578646,R Wainwright
593051,D Dracopoulos
593051,S Kent
1153897,B Mulloy
1153897,R Riolo
1153897,R Savit
595193,L Spector
595193,S Luke
593328,J Koza
593328,F Bennett
593328,M Keane
593328,D Andre
593328,K Lang
96851,B Zhang
96851,H Muhlenbein
593544,L Huelsbergen
144701,D Andre
593559,B Johanson
593559,R Poli
578845,L Spector
578845,A Alpern
579181,T Haynes
579181,S Sen
814578,I Muslea
814578,T Haynes
814578,S Sen
1122829,T Haynes
1122829,S Sen
594961,A Teller
594961,D Andre
459214,O UnaMay
1123530,O UnaMay
1123530,R David
1123530,E Goldberg
1129021,F Moore
1129021,D Oscar
1129021,N Garcia
594252,R Poli
608306,H Juille
608306,J Pollack
578651,T Haynes
1129018,P Marenbach
1129018,K Bettenhausen
1129018,S Freyer
1136791,B Lucier
1136791,S Mamillapalli
1136791,J Palsberg
1128369,L Spector
1128369,K Stoffel
1128369,L Spector
1128369,K Stoffel
1128369,P Maes
1128369,M Mataric
1128369,J Meyer
1128369,J Pollack
1136342,S Brave
27068,A Birk
27068,W Paul
54132,J Rosca
54132,D Ballard
59715,J Rosca
117315,T Haynes
117315,R Wainwright
117315,S Sen
117315,D Andre
1125668,T Haynes
1125668,S Sen
1125668,D Schoenefeld
1125668,R Wainwright
227178,M Patrick
227178,P Johnson
227178,T Darrell
593060,H Juille
593060,J Pollack
459216,A Teller
459216,M Veloso
576257,B Zhang
576257,H Muhlenbein
116545,T Haynes
467383,P Nordin
467383,W Banzhaf
593104,W Langdon
593104,R Poli
594011,W Langdon
593560,B Supervisor
593560,D Poli
592996,J Rosca
292264,J Rosca
292264,M Patrick
292264,J Maes
96846,J Rosca
96846,D Ballard
593240,R Poli
593240,S Cagnoni
592993,D Patrik
592973,C Gathercole
592973,P Ross
28851,O UnaMay
28851,F Oppacher
28336,T Haynes
28336,S Sen
578650,T Haynes
578649,T Haynes
578645,T Haynes
578645,R Gamble
578645,L Knight
578645,R Wainwright
578780,J Rosca
578898,T Haynes
578898,D Schoenefeld
606647,H Juille
606647,J Pollack
594898,A Eiben
594898,T Euverman
594898,W Kowalczyk
594898,F Slisser
1103383,L Spector
1103383,S Luke
170337,R Sa
170337,J Schmidhuber
595056,G Ferrer
595056,W Martin
595056,T Hall
62634,D Andre
62634,A Teller
66566,J Rosca
1107418,S Lukey
1107418,L Spectoryz
22229,D Andre
1128982,L Huelsbergen
54131,O UnaMay
54131,R Oppacher
595157,O UnaMay
1128950,D Dracopoulos
1128950,S Kent
1128991,H Bensusan
1128991,I Kuscu
1128974,C Friedrich
1128974,C Moraga
593942,H Jaske
141324,J Koza
141324,K Deb
141324,M Dorigo
141324,D Fogel
141324,W Langdon
141324,R Poli
594119,F Moore
594119,D Oscar
594119,N Garcia
66563,R Poli
66563,W Langdon
1117476,J Rosca
1117476,D Ballard
292255,J Rosca
1116922,L Tang
1116922,M Elaine
1116922,C Raymond
1116922,J Mooney
592975,C Gathercole
592975,P Ross
592986,C Gathercole
592986,P Ross
1128943,C Gathercole
1128943,P Ross
1128317,T Haynes
1128317,S Sen
1128291,T Haynes
593022,C Harris
593022,B Buxton
594511,C Clack
594511,T Yu
593260,S Luke
593260,L Spector
593249,H Ehrenburg
594483,E Tunstel
594483,M Jamshidi
1129040,E Tunstel
1129040,T Lippincott
1129040,M Jamshidi
594900,M Conte
594900,G Trautteur
594900,I DeFalco
594900,A Della
594900,E Cioppa
1128976,G Gray
1128976,D MurraySmith
1128976,Y Li
1128976,K Sharman
595063,A Fukunaga
595063,A Kahng
874236,M Crosbie
874236,G Spafford
1138602,I Muslea
593068,J Koza
593068,F Bennett
593068,J Hutchings
593068,E Hollyhock
593068,S Bade
593068,M Keane
593068,D Andre
1128969,J Butler
1128969,E Tsang
292277,L Spector
87363,J Koza
87363,F Bennett
87363,J Lohn
87363,F Dunlap
87363,M Keane
87363,D Andre
96847,J Rosca
109523,T Soule
109523,J Foster
1128978,C Gathercole
1128978,P Ross
1153852,T Haynes
1128959,R Poli
1128959,B Logan
61312,G Miller
61312,P Todd
61312,G Miller
61312,P Todd
61312,E Land
134219,W Spears
134219,K DeJong
134219,T Ba
134219,D Fogel
134219,H DeGaris
239924,D Randall
239924,T Wilson
646919,R Hinterding
646919,Z Michalewicz
646919,A Eiben
459379,M Dorigo
459379,L Gambardella
128004,M Dorigo
128004,L Gambardella
1119708,K DeJong
1119708,W Spears
1119708,D Ventura
1119708,T Martinez
19045,F Bennett
19045,J Koza
19045,D Andre
19045,M Keane
1131360,M Vink
1137463,H Schwefel
593248,S Kent
593248,D Dracopoulos
647413,A Eiben
647413,J VanDerHauw
647413,T Minka
1117897,E Alpaydn
1117897,F Gurgen
1103110,F Cozman
1103110,E Krotkov
1103428,D Margaritis
1103428,S Thrun
155277,M Thien
1135095,A Baraldi
1135095,P Blonda
123054,G John
123054,P Langley
1132408,M Dailey
1132408,G Cottrell
1132408,T Busey
137873,P Smyth
137873,D Wolpert
4329,Z Ghahramani
4329,M Jordan
4329,I Cowan
4329,J Alspector
1106105,B Moghaddam
1106105,W Wahid
1106105,A Pentland
36162,S Omohundro
632796,D Donoho
632796,I Johnstone
632796,G Kerkyacharian
632796,D Picard
135464,S Becker
135464,M Plumbley
633721,G Nason
633721,B Silverman
643681,R Tibshirani
643681,K Knight
755082,N Gershenfeld
755082,B Schoner
755082,E Metois
784095,D Zareski
784095,B Wade
784095,P Hubbard
784095,P Shirley
784095,H Frank
1105450,M Kearns
1105450,Y Mansour
52515,Y Freund
52515,D Haussler
210309,D Haussler
210309,M Opper
1111978,H Lee
137874,P Smyth
137874,M Ghil
137874,A Ide
1131607,B Pearlmuttery
1131607,L Parraz
1127558,P Mike
1127558,S MacEachern
1131225,L Eberly
1131225,G Casella
1133010,S Ruger
1133010,A Weinberger
1133010,S Wittchen
1128064,B Moghaddam
1128064,A Pentland
1131189,M Chen
671293,B Bonnlander
671293,A Weigend
1133961,J Fessler
1136429,T Jebara
1136429,A Pentland
1103021,B Moghaddam
1103021,A Pentland
1121768,B Moghaddam
1121768,A Pentland
118682,K Ezawa
118682,M Singh
118682,S Norton
31483,M Singh
31483,G Provan
108983,N Lianwen
108983,Z Poole
202520,P Myllymaki
502552,S Ramachandran
502552,S Professor
502552,D Raymond
502552,J Mooney
446271,P Myllymki
28230,J Breese
28230,D Heckerman
39165,M Singh
39165,G Provan
159897,F Cozman
683404,C Liu
683404,M Wellman
1106683,S Ramachandran
1106683,R Mooney
1108529,J Wiebe
1108529,O Tom
1108529,H Bruce
173884,S Ramachandran
173884,R Mooney
202522,P Myllymaki
202522,H Tirri
683294,D Pennock
683294,M Wellman
1119742,M Westling
1119742,L Davis
1115701,P Myllymaki
1115701,H Tirri
7429,A Nicholson
7429,L Kaelbling
24530,C Boutilier
24530,R Dearden
36802,A Nicholson
36802,J Brady
116790,N Friedman
116790,M Goldszmidt
159076,W Long
159076,S Naimi
159076,M Criscitiello
159076,R Adusumilli
162664,M Singh
162664,M Valtorta
289885,P Myllymaki
289885,H Tirri
589869,D Albrecht
589869,I Zukerman
589869,A Nicholson
510718,M Singh
378346,M Westling
378346,L Davis
1104300,B Frey
1104300,G Hinton
1108081,N Friedman
1108081,M Goldszmidt
1131137,G Provan
1131137,M Singh
1131270,C Skaanning
1131270,J Kong
1095507,D Pynadath
1095507,M Wellman
35778,C Boutilier
35778,N Friedman
35778,M Goldszmidt
35778,D Koller
1125469,N Friedman
1125469,D Koller
1125469,A Pfeffer
191404,C Boutilier
191404,R Dearden
191404,M Goldszmidt
1121669,G Provan
1121669,P Langley
1121669,T Binford
1131515,R Sanguesa
1131515,U Cortes
1131515,M Nicolas
820489,J Blythe
820489,M Veloso
1104155,Z Ghahramani
1141176,V Hammond
1141176,E Walker
18770,W Buntine
18773,N Friedman
18773,M Goldszmidt
28957,W Buntine
92589,G Provan
92589,M Singh
94713,E Bauer
94713,D Koller
94713,Y Singer
1108267,D Aha
1108267,L Chang
1113948,K Murphy
1125467,N Friedman
1125467,M Goldszmidt
1125467,T Lee
1113219,G Provan
1919,C Boutilier
1919,M Goldszmidt
18774,N Friedman
18774,Z Yakhini
18777,D Heckerman
44121,B Frey
44121,F Kschischang
44121,H Loeliger
44121,N Wiberg
84020,W Buntine
189574,W Buntine
23069,A Darwiche
23069,J Pearl
73146,N Friedman
73146,A Goldszmidt
156794,C Boutilier
293974,X Boyen
293974,D Koller
315266,G Zweig
315266,S Russell
189712,U Kjrulff
683355,C Liu
683355,M Wellman
345348,N Friedman
189620,A Delcher
189620,A Grove
189620,S Kasif
189620,J Pearl
1108389,A Cheuk
1108389,C Boutilier
1109581,C Boutilier
1109581,R Brafman
1109581,C Geib
310653,F Cozman
1111044,L Chrisman
1123068,R Kohavi
1123068,D Sommerfield
1125909,U Chajewska
1125909,D Draper
1126099,X Boyen
1126099,D Koller
1123689,A Segre
1114965,A Singhal
1114965,C Brown
683445,M Goldbaum
683445,S Moezzi
683445,A Taylor
683445,S Chatterjee
683445,J Boyd
683445,E Hunter
683445,R Jain
1133417,D Pennock
1103714,S Bridges
1103714,J Hodges
1103714,C Sparrow
103537,R Hofmann
103537,V Tresp
73145,G Provan
73145,P Langley
73145,P Smyth
1129994,P Dr
1129994,W Wahlster
1129994,A Jameson
1154373,T Minka
89416,J Doyle
1103425,N Friedman
1103425,J Halpern
1132887,Y Weiss
134307,C Boutilier
598283,N KfirDahav
598283,M Tennenholtz
1104293,A Nayak
1104293,N Foo
134314,N Friedman
134314,J Halpern
136149,R Dechter
136149,A Dechter
1102372,K Myers
1102372,D Wilkins
74700,C Boutilier
1118222,K Sycara
1118222,J Doyle
1118222,M Wellman
1106546,J Doyle
134309,C Boutilier
134315,N Friedman
134315,J Halpern
134316,N Friedman
134316,J Halpern
134320,M Goldszmidt
134320,J Pearl
137130,G Grahne
137130,A Mendelzon
137130,R Reiter
65074,M Goldszmidt
65074,J Pearl
563482,G Grahne
563482,A Mendelzon
563482,P Revesz
1108596,C Boutilier
1108596,N Friedman
1108596,J Halpern
907794,L Yuan
907794,J You
14428,P Wang
1153809,B Malheiro
1153809,N Jennings
1153809,E Oliveira
1153024,J Doyle
1153024,P Investigator
1153880,B Malheiro
1153880,E Oliveira
1115466,H Blau
